FisheriesGuild,StockKeyLabel,Year,Metric,Value
demersal,bli.27.5b67,1995,F/F[MSY],0.933333333333333
demersal,bli.27.5b67,1996,F/F[MSY],0.975
demersal,bli.27.5b67,1997,F/F[MSY],1.3
demersal,bli.27.5b67,1998,F/F[MSY],1.31666666666667
demersal,bli.27.5b67,1999,F/F[MSY],1.68333333333333
demersal,bli.27.5b67,2000,F/F[MSY],1.70833333333333
demersal,bli.27.5b67,2001,F/F[MSY],1.84166666666667
demersal,bli.27.5b67,2002,F/F[MSY],1.375
demersal,bli.27.5b67,2003,F/F[MSY],1.18333333333333
demersal,bli.27.5b67,2004,F/F[MSY],0.9
demersal,bli.27.5b67,2005,F/F[MSY],0.808333333333333
demersal,bli.27.5b67,2006,F/F[MSY],0.841666666666667
demersal,bli.27.5b67,2007,F/F[MSY],0.766666666666667
demersal,bli.27.5b67,2008,F/F[MSY],0.55
demersal,bli.27.5b67,2009,F/F[MSY],0.541666666666667
demersal,bli.27.5b67,2010,F/F[MSY],0.591666666666667
demersal,bli.27.5b67,2011,F/F[MSY],0.358333333333333
demersal,bli.27.5b67,2012,F/F[MSY],0.383333333333333
demersal,bli.27.5b67,2013,F/F[MSY],0.308333333333333
demersal,bli.27.5b67,2014,F/F[MSY],0.333333333333333
demersal,bli.27.5b67,2015,F/F[MSY],0.308333333333333
demersal,bli.27.5b67,2016,F/F[MSY],0.291666666666667
demersal,bli.27.5b67,2017,F/F[MSY],0.25
demersal,bli.27.5b67,1995,SSB/MSY~B[trigger],0.943306666666667
demersal,bli.27.5b67,1996,SSB/MSY~B[trigger],0.9502
demersal,bli.27.5b67,1997,SSB/MSY~B[trigger],0.953773333333333
demersal,bli.27.5b67,1998,SSB/MSY~B[trigger],0.9236
demersal,bli.27.5b67,1999,SSB/MSY~B[trigger],0.901
demersal,bli.27.5b67,2000,SSB/MSY~B[trigger],0.8482
demersal,bli.27.5b67,2001,SSB/MSY~B[trigger],0.8064
demersal,bli.27.5b67,2002,SSB/MSY~B[trigger],0.758146666666667
demersal,bli.27.5b67,2003,SSB/MSY~B[trigger],0.755893333333333
demersal,bli.27.5b67,2004,SSB/MSY~B[trigger],0.778
demersal,bli.27.5b67,2005,SSB/MSY~B[trigger],0.824466666666667
demersal,bli.27.5b67,2006,SSB/MSY~B[trigger],0.86936
demersal,bli.27.5b67,2007,SSB/MSY~B[trigger],0.90272
demersal,bli.27.5b67,2008,SSB/MSY~B[trigger],0.936213333333333
demersal,bli.27.5b67,2009,SSB/MSY~B[trigger],0.98212
demersal,bli.27.5b67,2010,SSB/MSY~B[trigger],1.02038666666667
demersal,bli.27.5b67,2011,SSB/MSY~B[trigger],1.04938666666667
demersal,bli.27.5b67,2012,SSB/MSY~B[trigger],1.09656
demersal,bli.27.5b67,2013,SSB/MSY~B[trigger],1.13132
demersal,bli.27.5b67,2014,SSB/MSY~B[trigger],1.17524
demersal,bli.27.5b67,2015,SSB/MSY~B[trigger],1.22416
demersal,bli.27.5b67,2016,SSB/MSY~B[trigger],1.26917333333333
demersal,bli.27.5b67,2017,SSB/MSY~B[trigger],1.31356
demersal,bli.27.5b67,2018,SSB/MSY~B[trigger],1.35334666666667
demersal,bss.27.4bc7ad-h,1985,F/F[MSY],0.472906403940887
demersal,bss.27.4bc7ad-h,1986,F/F[MSY],0.54679802955665
demersal,bss.27.4bc7ad-h,1987,F/F[MSY],0.699507389162561
demersal,bss.27.4bc7ad-h,1988,F/F[MSY],0.571428571428571
demersal,bss.27.4bc7ad-h,1989,F/F[MSY],0.576354679802956
demersal,bss.27.4bc7ad-h,1990,F/F[MSY],0.586206896551724
demersal,bss.27.4bc7ad-h,1991,F/F[MSY],0.669950738916256
demersal,bss.27.4bc7ad-h,1992,F/F[MSY],0.684729064039409
demersal,bss.27.4bc7ad-h,1993,F/F[MSY],0.665024630541872
demersal,bss.27.4bc7ad-h,1994,F/F[MSY],0.600985221674877
demersal,bss.27.4bc7ad-h,1995,F/F[MSY],0.655172413793103
demersal,bss.27.4bc7ad-h,1996,F/F[MSY],0.881773399014778
demersal,bss.27.4bc7ad-h,1997,F/F[MSY],0.817733990147783
demersal,bss.27.4bc7ad-h,1998,F/F[MSY],0.793103448275862
demersal,bss.27.4bc7ad-h,1999,F/F[MSY],0.847290640394089
demersal,bss.27.4bc7ad-h,2000,F/F[MSY],0.788177339901478
demersal,bss.27.4bc7ad-h,2001,F/F[MSY],0.788177339901478
demersal,bss.27.4bc7ad-h,2002,F/F[MSY],0.788177339901478
demersal,bss.27.4bc7ad-h,2003,F/F[MSY],0.926108374384236
demersal,bss.27.4bc7ad-h,2004,F/F[MSY],0.96551724137931
demersal,bss.27.4bc7ad-h,2005,F/F[MSY],1.11330049261084
demersal,bss.27.4bc7ad-h,2006,F/F[MSY],1.14285714285714
demersal,bss.27.4bc7ad-h,2007,F/F[MSY],1.10344827586207
demersal,bss.27.4bc7ad-h,2008,F/F[MSY],1.12315270935961
demersal,bss.27.4bc7ad-h,2009,F/F[MSY],1.10837438423645
demersal,bss.27.4bc7ad-h,2010,F/F[MSY],1.31034482758621
demersal,bss.27.4bc7ad-h,2011,F/F[MSY],1.23152709359606
demersal,bss.27.4bc7ad-h,2012,F/F[MSY],1.35960591133005
demersal,bss.27.4bc7ad-h,2013,F/F[MSY],1.58128078817734
demersal,bss.27.4bc7ad-h,2014,F/F[MSY],1.2807881773399
demersal,bss.27.4bc7ad-h,2015,F/F[MSY],1.16748768472906
demersal,bss.27.4bc7ad-h,2016,F/F[MSY],0.724137931034483
demersal,bss.27.4bc7ad-h,2017,F/F[MSY],0.591133004926108
demersal,bss.27.4bc7ad-h,1985,SSB/MSY~B[trigger],2.1262532491645
demersal,bss.27.4bc7ad-h,1986,SSB/MSY~B[trigger],1.87849981433346
demersal,bss.27.4bc7ad-h,1987,SSB/MSY~B[trigger],1.6831043445971
demersal,bss.27.4bc7ad-h,1988,SSB/MSY~B[trigger],1.53367991088006
demersal,bss.27.4bc7ad-h,1989,SSB/MSY~B[trigger],1.46364649090234
demersal,bss.27.4bc7ad-h,1990,SSB/MSY~B[trigger],1.33746750835499
